Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below primary - Persons,Educational level - Below primary - Males,Educational level - Below primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C3311,14,00,0000,State - MANIPUR  14,Total,12,58813,30189,28624,50477,26401,24076,3601,1739,1862,46876,24662,22214,69,35,34,14361,7631,6730,28006,14679,13327,4436,2315,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
C3311,14,00,0000,State - MANIPUR  14,Total,13,47277,23836,23441,41271,21207,20064,1884,896,988,39387,20311,19076,61,42,19,6538,3442,3096,22656,11716,10940,10130,5110,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C3311,14,00,0000,State - MANIPUR  14,Total,14,50827,25637,25190,43519,22468,21051,1467,680,787,42052,21788,20264,62,30,32,4001,2070,1931,17849,9342,8507,20139,10345,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,14,00,0000,State - MANIPUR  14,Total,15,54323,27513,26810,44198,23129,21069,1127,538,589,43071,22591,20480,71,41,30,2644,1382,1262,13138,7053,6085,20725,10768,9957,6491,3346,3145,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C3311,14,00,0000,State - MANIPUR  14,Total,16,49254,24484,24770,38699,19976,18723,824,365,459,37875,19611,18264,66,36,30,1674,861,813,8469,4454,4015,17848,9262,8586,9818,4998,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Total,17,35698,17598,18100,26670,13655,13015,430,176,254,26240,13479,12761,43,24,19,758,386,372,3894,2060,1834,11041,5720,5321,10504,5289,5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Total,18,68726,34119,34607,47030,24781,22249,867,346,521,46163,24435,21728,88,45,43,1369,673,696,5887,3046,2841,16937,9055,7882,15284,8175,7109,6558,3416,3142,2,1,1,37,23,14,0,0,0,1,1,0
C3311,14,00,0000,State - MANIPUR  14,Total,19,29975,14821,15154,19393,10231,9162,327,136,191,19066,10095,8971,48,29,19,485,252,233,1686,909,777,5539,2952,2587,6562,3501,3061,4718,2428,2290,0,0,0,24,22,2,0,0,0,4,2,2
C3311,14,00,0000,State - MANIPUR  14,Total,20-24,222484,110393,112091,104585,57323,47262,1348,507,841,103237,56816,46421,247,148,99,1516,790,726,5972,3182,2790,19161,10817,8344,28224,15497,12727,38211,20778,17433,17,12,5,232,145,87,9601,5418,4183,56,29,27
C3311,14,00,0000,State - MANIPUR  14,Total,25-29,193882,95097,98785,21133,12408,8725,52,22,30,21081,12386,8695,49,29,20,16,8,8,37,13,24,104,79,25,2523,1514,1009,9221,5253,3968,6,3,3,81,45,36,9015,5424,3591,29,18,11
C3311,14,00,0000,State - MANIPUR  14,Total,30-34,159016,80757,78259,6482,4053,2429,33,11,22,6449,4042,2407,31,18,13,11,5,6,19,11,8,66,49,17,669,428,241,2058,1235,823,2,2,0,30,23,7,3557,2266,1291,6,5,1
C3311,14,00,0000,State - MANIPUR  14,Total,35-59,496722,254332,242390,7271,4975,2296,199,67,132,7072,4908,2164,216,133,83,41,17,24,105,70,35,213,176,37,705,459,246,1620,1090,530,9,9,0,55,48,7,4103,2902,1201,5,4,1
C3311,14,00,0000,State - MANIPUR  14,Total,60+,145470,73233,72237,753,564,189,104,38,66,649,526,123,72,63,9,39,35,4,42,37,5,34,29,5,81,55,26,120,94,26,2,2,0,6,6,0,253,205,48,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Total,Age not stated,4533,2420,2113,214,135,79,12,6,6,202,129,73,2,2,0,11,7,4,4,3,1,7,7,0,46,27,19,65,37,28,0,0,0,1,1,0,66,45,21,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,All ages,1590820,808953,781867,510074,272704,237370,90611,45956,44655,419463,226748,192715,1176,706,470,114518,60457,54061,107293,56877,50416,88181,47220,40961,54690,29840,24850,37967,21547,16420,18,15,3,202,130,72,15315,9900,5415,103,56,47
C3311,14,00,0000,State - MANIPUR  14,Rural,0-4,154900,79260,75640,12519,6561,5958,12519,6561,5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,5,38717,19807,18910,16383,8588,7795,16383,8588,7795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,6,40058,20419,19639,21357,11159,10198,21357,11159,10198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,7,34910,17832,17078,24330,12642,11688,8516,4255,4261,15814,8387,7427,56,27,29,15750,8356,7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4
C3311,14,00,0000,State - MANIPUR  14,Rural,8,42732,21822,20910,31273,16247,15026,8546,4234,4312,22727,12013,10714,75,38,37,22644,11971,10673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4
C3311,14,00,0000,State - MANIPUR  14,Rural,9,28683,14701,13982,22337,11696,10641,4591,2302,2289,17746,9394,8352,55,32,23,14959,7888,7071,2723,1472,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7
C3311,14,00,0000,State - MANIPUR  14,Rural,10,51166,26348,24818,40997,21565,19432,6073,3012,3061,34924,18553,16371,89,64,25,23444,12417,11027,11389,6070,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,14,00,0000,State - MANIPUR  14,Rural,11,26085,13423,12662,22158,11580,10578,2326,1145,1181,19832,10435,9397,37,19,18,9725,5081,4644,10070,5335,4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,12,44766,23071,21695,37338,19671,17667,3076,1493,1583,34262,18178,16084,59,31,28,11748,6277,5471,19652,10387,9265,2800,1482,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C3311,14,00,0000,State - MANIPUR  14,Rural,13,34453,17467,16986,29281,15178,14103,1569,758,811,27712,14420,13292,49,34,15,5418,2857,2561,16126,8431,7695,6118,3098,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C3311,14,00,0000,State - MANIPUR  14,Rural,14,37813,19173,18640,31417,16374,15043,1260,584,676,30157,15790,14367,52,26,26,3486,1803,1683,13998,7387,6611,12621,6574,6047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,15,40470,20635,19835,31801,16884,14917,954,461,493,30847,16423,14424,60,37,23,2322,1204,1118,10744,5806,4938,13831,7320,6511,3888,2055,1833,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C3311,14,00,0000,State - MANIPUR  14,Rural,16,36864,18347,18517,27878,14527,13351,716,328,388,27162,14199,12963,55,29,26,1474,759,715,7105,3750,3355,12575,6572,6003,5953,3089,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,17,26115,12953,13162,18710,9730,8980,341,145,196,18369,9585,8784,34,18,16,639,331,308,3330,1771,1559,7970,4161,3809,6396,3304,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,18,52121,25869,26252,34113,18141,15972,749,309,440,33364,17832,15532,72,39,33,1191,599,592,5236,2714,2522,12803,6885,5918,10343,5612,4731,3706,1976,1730,1,1,0,11,5,6,0,0,0,1,1,0
C3311,14,00,0000,State - MANIPUR  14,Rural,19,22081,10980,11101,13327,7159,6168,256,107,149,13071,7052,6019,35,23,12,390,209,181,1483,806,677,4159,2255,1904,4445,2405,2040,2553,1349,1204,0,0,0,5,5,0,0,0,0,1,0,1
C3311,14,00,0000,State - MANIPUR  14,Rural,20-24,162899,81395,81504,71086,39805,31281,1063,405,658,70023,39400,30623,173,110,63,1239,649,590,5249,2826,2423,14962,8598,6364,20487,11386,9101,22686,12711,9975,8,7,1,94,59,35,5086,3033,2053,39,21,18
C3311,14,00,0000,State - MANIPUR  14,Rural,25-29,140987,69565,71422,13936,8491,5445,36,13,23,13900,8478,5422,35,20,15,13,8,5,29,8,21,86,69,17,1999,1211,788,6222,3684,2538,4,2,2,42,21,21,5449,3442,2007,21,13,8
C3311,14,00,0000,State - MANIPUR  14,Rural,30-34,114486,58860,55626,4478,2898,1580,28,9,19,4450,2889,1561,24,15,9,11,5,6,18,10,8,54,41,13,536,353,183,1529,942,587,0,0,0,22,16,6,2252,1504,748,4,3,1
C3311,14,00,0000,State - MANIPUR  14,Rural,35-59,355331,183067,172264,4732,3358,1374,168,58,110,4564,3300,1264,171,103,68,34,15,19,100,68,32,176,143,33,540,358,182,1149,800,349,4,4,0,27,23,4,2359,1782,577,4,4,0
C3311,14,00,0000,State - MANIPUR  14,Rural,60+,102047,52272,49775,482,361,121,77,28,49,405,333,72,45,41,4,31,28,3,37,33,4,20,16,4,65,44,21,77,60,17,1,1,0,1,1,0,128,109,19,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Rural,Age not stated,3136,1687,1449,141,89,52,7,2,5,134,87,47,0,0,0,0,0,0,4,3,1,6,6,0,38,23,15,45,25,20,0,0,0,0,0,0,41,30,11,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,All ages,575968,286681,289287,204688,105560,99128,29457,14788,14669,175231,90772,84459,316,189,127,38583,20020,18563,35706,18284,17422,38199,19464,18735,26217,13449,12768,24604,12784,11820,20,14,6,264,183,81,11280,6360,4920,42,25,17
C3311,14,00,0000,State - MANIPUR  14,Urban,0-4,50380,25603,24777,5269,2643,2626,5269,2643,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,5,12585,6488,6097,6789,3555,3234,6789,3555,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,6,11945,6105,5840,8040,4140,3900,8040,4140,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,7,11802,5999,5803,9977,5115,4862,2598,1286,1312,7379,3829,3550,19,13,6,7355,3813,3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
C3311,14,00,0000,State - MANIPUR  14,Urban,8,12677,6342,6335,11029,5596,5433,2019,948,1071,9010,4648,4362,16,10,6,8994,4638,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,9,8808,4491,4317,8052,4138,3914,1015,526,489,7037,3612,3425,6,5,1,5846,2996,2850,1184,610,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,14,00,0000,State - MANIPUR  14,Urban,10,14991,7742,7249,13725,7147,6578,1185,583,602,12540,6564,5976,9,7,2,7782,4104,3678,4747,2452,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C3311,14,00,0000,State - MANIPUR  14,Urban,11,9349,4823,4526,8832,4586,4246,567,280,287,8265,4306,3959,5,5,0,3138,1654,1484,5122,2647,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,12,14047,7118,6929,13139,6730,6409,525,246,279,12614,6484,6130,10,4,6,2613,1354,1259,8354,4292,4062,1636,833,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,14,00,0000,State - MANIPUR  14,Urban,13,12824,6369,6455,11990,6029,5961,315,138,177,11675,5891,5784,12,8,4,1120,585,535,6530,3285,3245,4012,2012,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,14,00,0000,State - MANIPUR  14,Urban,14,13014,6464,6550,12102,6094,6008,207,96,111,11895,5998,5897,10,4,6,515,267,248,3851,1955,1896,7518,3771,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,14,00,0000,State - MANIPUR  14,Urban,15,13853,6878,6975,12397,6245,6152,173,77,96,12224,6168,6056,11,4,7,322,178,144,2394,1247,1147,6894,3448,3446,2603,1291,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,16,12390,6137,6253,10821,5449,5372,108,37,71,10713,5412,5301,11,7,4,200,102,98,1364,704,660,5273,2690,2583,3865,1909,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,17,9583,4645,4938,7960,3925,4035,89,31,58,7871,3894,3977,9,6,3,119,55,64,564,289,275,3071,1559,1512,4108,1985,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,18,16605,8250,8355,12917,6640,6277,118,37,81,12799,6603,6196,16,6,10,178,74,104,651,332,319,4134,2170,1964,4941,2563,2378,2852,1440,1412,1,0,1,26,18,8,0,0,0,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,19,7894,3841,4053,6066,3072,2994,71,29,42,5995,3043,2952,13,6,7,95,43,52,203,103,100,1380,697,683,2117,1096,1021,2165,1079,1086,0,0,0,19,17,2,0,0,0,3,2,1
C3311,14,00,0000,State - MANIPUR  14,Urban,20-24,59585,28998,30587,33499,17518,15981,285,102,183,33214,17416,15798,74,38,36,277,141,136,723,356,367,4199,2219,1980,7737,4111,3626,15525,8067,7458,9,5,4,138,86,52,4515,2385,2130,17,8,9
C3311,14,00,0000,State - MANIPUR  14,Urban,25-29,52895,25532,27363,7197,3917,3280,16,9,7,7181,3908,3273,14,9,5,3,0,3,8,5,3,18,10,8,524,303,221,2999,1569,1430,2,1,1,39,24,15,3566,1982,1584,8,5,3
C3311,14,00,0000,State - MANIPUR  14,Urban,30-34,44530,21897,22633,2004,1155,849,5,2,3,1999,1153,846,7,3,4,0,0,0,1,1,0,12,8,4,133,75,58,529,293,236,2,2,0,8,7,1,1305,762,543,2,2,0
C3311,14,00,0000,State - MANIPUR  14,Urban,35-59,141391,71265,70126,2539,1617,922,31,9,22,2508,1608,900,45,30,15,7,2,5,5,2,3,37,33,4,165,101,64,471,290,181,5,5,0,28,25,3,1744,1120,624,1,0,1
C3311,14,00,0000,State - MANIPUR  14,Urban,60+,43423,20961,22462,271,203,68,27,10,17,244,193,51,27,22,5,8,7,1,5,4,1,14,13,1,16,11,5,43,34,9,1,1,0,5,5,0,125,96,29,0,0,0
C3311,14,00,0000,State - MANIPUR  14,Urban,Age not stated,1397,733,664,73,46,27,5,4,1,68,42,26,2,2,0,11,7,4,0,0,0,1,1,0,8,4,4,20,12,8,0,0,0,1,1,0,25,15,10,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,All ages,888573,459109,429464,241314,125079,116235,25333,13032,12301,215981,112047,103934,428,207,221,98535,51920,46615,55220,28153,27067,31811,15609,16202,16665,8480,8185,9305,5131,4174,3,1,2,154,116,38,3852,2423,1429,8,7,1
C3311,15,00,0000,State - MIZORAM  15,Total,0-4,100812,51097,49715,2539,1238,1301,2539,1238,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,5,21064,10872,10192,5275,2706,2569,5275,2706,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,6,21858,11207,10651,10778,5549,5229,10778,5549,5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,7,20937,10655,10282,16990,8614,8376,2679,1417,1262,14311,7197,7114,43,23,20,14268,7174,7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,8,21729,10858,10871,18229,9191,9038,1582,809,773,16647,8382,8265,32,16,16,16615,8366,8249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,9,18644,9609,9035,16447,8515,7932,734,404,330,15713,8111,7602,32,13,19,15345,7926,7419,336,172,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,10,25521,13155,12366,22494,11670,10824,738,396,342,21756,11274,10482,44,23,21,19552,10234,9318,2160,1017,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,11,17965,9201,8764,16597,8556,8041,255,136,119,16342,8420,7922,23,10,13,11505,6160,5345,4814,2250,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,12,23809,12147,11662,20803,10733,10070,274,152,122,20529,10581,9948,37,16,21,10120,5587,4533,10142,4869,5273,230,109,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,13,20217,10146,10071,17664,8983,8681,123,64,59,17541,8919,8622,25,14,11,5054,2860,2194,11430,5587,5843,1032,458,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,14,21180,10593,10587,17166,8787,8379,70,25,45,17096,8762,8334,33,18,15,2694,1616,1078,10965,5569,5396,3404,1559,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,15,20788,10681,10107,14675,7689,6986,62,41,21,14613,7648,6965,19,9,10,1283,786,497,7212,4012,3200,5567,2600,2967,532,241,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,16,21051,10465,10586,13064,6466,6598,37,17,20,13027,6449,6578,14,5,9,650,390,260,4109,2245,1864,6584,3052,3532,1670,757,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,17,16731,8466,8265,9161,4635,4526,22,10,12,9139,4625,4514,4,3,1,295,177,118,1559,929,630,4647,2281,2366,2634,1235,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,18,24220,12292,11928,10234,5223,5011,30,16,14,10204,5207,4997,18,8,10,341,187,154,1120,696,424,4444,2274,2170,3362,1623,1739,904,410,494,1,1,0,12,6,6,0,0,0,2,2,0
C3311,15,00,0000,State - MIZORAM  15,Total,19,15842,8018,7824,5931,3134,2797,15,6,9,5916,3128,2788,11,6,5,188,110,78,361,204,157,2032,1094,938,2242,1183,1059,1070,522,548,0,0,0,11,9,2,0,0,0,1,0,1
C3311,15,00,0000,State - MIZORAM  15,Total,20-24,93686,48172,45514,19585,10826,8759,62,28,34,19523,10798,8725,27,12,15,530,291,239,960,569,391,3771,2114,1657,5998,3283,2715,6072,3331,2741,2,0,2,101,74,27,2057,1119,938,5,5,0
C3311,15,00,0000,State - MIZORAM  15,Total,25-29,79266,41468,37798,2572,1761,811,7,4,3,2565,1757,808,4,3,1,13,8,5,18,12,6,61,41,20,161,113,48,987,665,322,0,0,0,21,19,2,1300,896,404,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,30-34,60182,31930,28252,556,421,135,5,0,5,551,421,130,11,7,4,11,8,3,11,6,5,18,11,7,35,22,13,178,136,42,0,0,0,3,3,0,284,228,56,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,35-59,193272,102834,90438,480,349,131,29,9,20,451,340,111,31,14,17,54,32,22,23,16,7,20,15,5,28,20,8,86,64,22,0,0,0,6,5,1,203,174,29,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,60+,49023,24800,24223,67,28,39,15,3,12,52,25,27,20,7,13,17,8,9,0,0,0,1,1,0,2,2,0,5,2,3,0,0,0,0,0,0,7,5,2,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Total,Age not stated,776,443,333,7,5,2,2,2,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,All ages,447567,232726,214841,104615,55506,49109,12763,6578,6185,91852,48928,42924,249,125,124,51913,27813,24100,24378,12589,11789,9954,5148,4806,3415,1928,1487,1272,811,461,0,0,0,6,4,2,665,510,155,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,0-4,56323,28454,27869,1174,570,604,1174,570,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,5,11772,6133,5639,1985,1027,958,1985,1027,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,6,12371,6360,6011,4754,2456,2298,4754,2456,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,7,11353,5860,5493,8131,4210,3921,1681,889,792,6450,3321,3129,25,14,11,6425,3307,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,8,11988,5991,5997,8879,4509,4370,1155,580,575,7724,3929,3795,21,8,13,7703,3921,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,9,9951,5120,4831,8004,4156,3848,567,302,265,7437,3854,3583,17,7,10,7288,3778,3510,132,69,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,10,14069,7244,6825,11383,5923,5460,642,342,300,10741,5581,5160,27,17,10,9956,5233,4723,758,331,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,11,9042,4689,4353,7901,4158,3743,212,114,98,7689,4044,3645,13,6,7,6102,3285,2817,1574,753,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,12,13275,6817,6458,10690,5623,5067,249,140,109,10441,5483,4958,24,11,13,6538,3609,2929,3824,1837,1987,55,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,13,10359,5201,5158,8454,4331,4123,97,48,49,8357,4283,4074,12,7,5,3479,1976,1503,4621,2191,2430,245,109,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,14,10849,5528,5321,7926,4185,3741,52,21,31,7874,4164,3710,15,8,7,2014,1223,791,5073,2589,2484,772,344,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,15,10424,5448,4976,6224,3383,2841,49,32,17,6175,3351,2824,10,6,4,1009,629,380,3665,2015,1650,1414,666,748,77,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,16,10192,5229,4963,5095,2676,2419,21,7,14,5074,2669,2405,8,2,6,481,304,177,2320,1283,1037,1990,950,1040,275,130,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,17,7568,3921,3647,3071,1666,1405,15,6,9,3056,1660,1396,2,1,1,199,133,66,872,529,343,1554,784,770,429,213,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,18,11648,5989,5659,3402,1912,1490,21,10,11,3381,1902,1479,9,4,5,231,137,94,708,475,233,1647,881,766,665,351,314,121,54,67,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,19,7182,3620,3562,1694,979,715,8,5,3,1686,974,712,5,3,2,102,62,40,218,133,85,783,444,339,456,257,199,122,75,47,0,0,0,0,0,0,0,0,0,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,20-24,43022,22185,20837,4849,3028,1821,32,15,17,4817,3013,1804,13,8,5,303,166,137,578,356,222,1465,923,542,1434,885,549,764,488,276,0,0,0,2,1,1,258,186,72,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,25-29,36956,19576,17380,542,399,143,5,3,2,537,396,141,4,3,1,12,7,5,10,8,2,12,7,5,58,40,18,187,136,51,0,0,0,1,1,0,253,194,59,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,30-34,27557,14630,12927,168,128,40,4,0,4,164,128,36,6,3,3,10,8,2,6,5,1,5,4,1,14,10,4,43,32,11,0,0,0,0,0,0,80,66,14,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,35-59,95579,51176,44403,245,168,77,27,9,18,218,159,59,27,12,15,48,28,20,19,15,4,12,10,2,5,5,0,33,25,8,0,0,0,3,2,1,71,62,9,0,0,0
C3311,15,00,0000,State - MIZORAM  15,Rural,60+,25683,13322,12361,44,19,25,13,2,11,31,17,14,11,5,6,13,7,6,0,0,0,0,0,0,2,2,0,2,1,1,0,0,0,0,0,0,3,2,1,0,0,0
